team_id,game_date,athlete_id,team_display_name
9,2024-05-31,"[2529622, 2593770, 2998928, 2999101, 4066533, 3922628, 4398768, 4683006, 4433661, 5130672, 981]",New York Liberty
9,2024-06-02,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4433661, 5130672, 4398768]",New York Liberty
9,2024-06-04,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433661, 5130672]",New York Liberty
9,2024-06-06,"[2529622, 2593770, 2998928, 2999101, 4066533, 3922628, 4683006, 4433661, 5130672]",New York Liberty
9,2024-06-08,"[2529622, 2593770, 2998928, 2999101, 4066533, 3922628, 4683006, 5130672, 4398768, 981, 4433661]",New York Liberty
9,2024-06-09,"[2529622, 2593770, 2998928, 2999101, 4066533, 3922628, 4683006, 4433661, 5130672, 4398768, 981]",New York Liberty
9,2024-06-15,"[2529622, 2593770, 2998928, 2999101, 4066533, 3922628, 4683006, 4433661, 5130672]",New York Liberty
9,2024-06-18,"[2529622, 2593770, 2998928, 2999101, 4066533, 3922628, 4683006, 5130672, 4398768, 981, 4433661]",New York Liberty
9,2024-06-20,"[2529622, 2998928, 4683006, 2999101, 4066533, 3922628, 4433661, 5130672, 2593770, 4398768, 981]",New York Liberty
9,2024-06-22,"[2529622, 2998928, 4683006, 2999101, 4066533, 3922628, 4433661, 5130672, 2593770, 4398768, 981]",New York Liberty
9,2024-06-23,"[2529622, 2998928, 4683006, 2999101, 4066533, 3922628, 4433661, 5130672]",New York Liberty
9,2024-06-25,"[2529622, 2593770, 2998928, 2999101, 4066533, 3922628, 4683006, 981, 4398768, 4433661, 5130672]",New York Liberty
9,2024-06-30,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433661, 5130672]",New York Liberty
9,2024-07-02,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4433661, 5130672]",New York Liberty
9,2024-07-06,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-07-10,"[2998928, 4683006, 2999101, 981, 4066533, 2529622, 3922628, 2593770, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-07-11,"[2998928, 4683006, 2999101, 981, 4066533, 2529622, 3922628, 4398768, 4433386, 4433661, 5130672, 2593770]",New York Liberty
9,2024-07-13,"[3922628, 4683006, 2999101, 981, 4066533, 2529622, 4398768, 5130672, 2593770, 2998928, 4433386, 4433661]",New York Liberty
9,2024-07-16,"[3922628, 4683006, 2999101, 981, 4066533, 2529622, 4398768, 5130672, 2998928, 4433386, 4433661]",New York Liberty
9,2024-08-15,"[2998928, 4683006, 2999101, 981, 4066533, 2529622, 3922628, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-08-17,"[2998928, 4683006, 2999101, 981, 4066533, 2529622, 3922628, 4398768, 5130672, 4433386, 4433661]",New York Liberty
9,2024-08-20,"[2529622, 2998928, 4683006, 2999101, 981, 3922628, 4398768, 4433386, 4433661, 5130672, 2593770, 4066533]",New York Liberty
9,2024-08-22,"[2529622, 2998928, 4683006, 2999101, 981, 3922628, 4398768, 4433386, 5130672, 2593770, 4066533, 4433661]",New York Liberty
9,2024-08-24,"[2998928, 4683006, 2999101, 981, 4066533, 2529622, 3922628, 4398768, 4433386, 4433661, 5130672, 2593770]",New York Liberty
9,2024-08-26,"[2998928, 4683006, 2999101, 981, 4066533, 2529622, 2593770, 3922628, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-08-28,"[2998928, 3922628, 4683006, 981, 4066533, 2529622, 2593770, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-08-30,"[2998928, 4683006, 2999101, 981, 4066533, 2529622, 2593770, 4398768, 3922628, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-05,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4398768, 4683006, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-08,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-10,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-12,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-15,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-17,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4398768, 4683006, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-19,"[2593770, 2998928, 2999101, 981, 4066533, 2529622, 3922628, 4683006, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-22,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 3922628, 4398768, 981, 4433386, 5130672, 4433661]",New York Liberty
9,2024-09-24,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 4398768, 981, 3922628, 4433386, 4433661, 5130672]",New York Liberty
9,2024-09-29,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 3922628, 4398768, 981, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-01,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 3922628, 981, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-04,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 3922628, 4398768, 981, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-06,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 3922628, 981, 4398768, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-10,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 3922628, 4398768, 981, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-13,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 4398768, 981, 3922628, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-16,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 4398768, 981, 3922628, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-18,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 4398768, 981, 3922628, 4433386, 4433661, 5130672]",New York Liberty
9,2024-10-20,"[2593770, 2998928, 4683006, 2999101, 4066533, 2529622, 4398768, 981, 3922628, 4433386, 4433661, 5130672]",New York Liberty
9,2025-05-17,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3922628, 4398768, 2327695, 4038379, 4433386, 4433661]",New York Liberty
9,2025-05-22,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3922628, 4398768, 2327695, 4038379, 4433386, 4433661]",New York Liberty
9,2025-05-24,"[2998928, 4683006, 2999101, 2529137, 4066533, 3922628, 2327695, 4038379, 2566453, 4398768, 4433386, 4433661]",New York Liberty
9,2025-05-27,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 4433386, 4433661, 4398768]",New York Liberty
9,2025-05-29,"[2998928, 3922628, 4683006, 2529137, 4066533, 2566453, 2327695, 4038379, 4433661, 2999101, 4398768, 4433386]",New York Liberty
9,2025-05-30,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 4433386, 4433661, 4398768]",New York Liberty
9,2025-06-01,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 4433386, 4433661, 4398768]",New York Liberty
9,2025-06-05,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 4398768, 4433386, 4433661]",New York Liberty
9,2025-06-10,"[2998928, 4683006, 4398768, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 4433386, 4433661, 2999101]",New York Liberty
9,2025-06-14,"[2998928, 3922628, 4398768, 2529137, 4066533, 2566453, 4683006, 2327695, 4038379, 4433386, 2999101, 4433661]",New York Liberty
9,2025-06-17,"[2998928, 2999101, 4398768, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 4433386, 4433661]",New York Liberty
9,2025-06-19,"[2998928, 3922628, 2999101, 2529137, 4066533, 2566453, 4398768, 2327695, 4038379, 4433386, 4433661]",New York Liberty
9,2025-06-22,"[2998928, 4398768, 2327695, 2529137, 4038379, 2566453, 3922628, 4433386, 2999101, 4066533, 4433661]",New York Liberty
9,2025-06-25,"[2998928, 4398768, 2327695, 2529137, 4066533, 2566453, 3922628, 4038379, 4433386, 4433661]",New York Liberty
9,2025-06-27,"[2998928, 4398768, 2327695, 2529137, 4066533, 2566453, 3922628, 4038379, 4433386, 4433661, 2999101]",New York Liberty
9,2025-06-29,"[2998928, 4398768, 2327695, 2529137, 4066533, 2566453, 3922628, 4038379, 4433386, 4433661]",New York Liberty
9,2025-07-03,"[2998928, 3922628, 4683006, 2529137, 4066533, 2566453, 4398768, 2327695, 4038379, 2999101, 4433386, 4433661]",New York Liberty
9,2025-07-06,"[2998928, 3922628, 4683006, 2529137, 4066533, 2566453, 4398768, 2327695, 4038379, 4433386, 4433661, 2999101]",New York Liberty
9,2025-07-08,"[2998928, 3922628, 4683006, 4398768, 4066533, 5278238, 2327695, 4038379, 4433386, 2566453, 2999101, 2529137, 4433661]",New York Liberty
9,2025-07-13,"[2998928, 4683006, 4398768, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 2999101, 4433386]",New York Liberty
9,2025-07-16,"[2998928, 4683006, 4398768, 2529137, 4066533, 2566453, 3922628, 2327695, 4038379, 4433386, 2999101]",New York Liberty
9,2025-07-22,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3099736, 3922628, 4038379, 4398768, 2327695, 4433386]",New York Liberty
9,2025-07-25,"[2998928, 4683006, 2999101, 2529137, 4066533, 3099736, 3922628, 2327695, 4038379, 4433386, 2566453, 4398768]",New York Liberty
9,2025-07-26,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3099736, 3922628, 2327695, 4038379, 4433386]",New York Liberty
9,2025-07-28,"[2566453, 4683006, 2999101, 2529137, 4066533, 3099736, 2327695, 4038379, 4433386]",New York Liberty
9,2025-07-30,"[4683006, 2999101, 2529137, 4038379, 4066533, 2566453, 3099736, 2327695, 2998928, 3922628, 4398768, 4433386]",New York Liberty
9,2025-08-01,"[4683006, 2999101, 2529137, 4038379, 4066533, 2566453, 3099736, 2327695, 2998928, 3922628, 3027368, 4398768]",New York Liberty
9,2025-08-03,"[4683006, 2999101, 3027368, 2529137, 4066533, 2566453, 3099736, 2327695, 4038379, 2998928, 3922628, 4398768]",New York Liberty
9,2025-08-05,"[4683006, 2999101, 3027368, 2529137, 4066533, 2566453, 3099736, 2327695, 4038379, 2998928, 3922628, 4398768]",New York Liberty
9,2025-08-08,"[4683006, 2999101, 3027368, 2529137, 4066533, 2566453, 3099736, 2327695, 4038379]",New York Liberty
9,2025-08-10,"[4683006, 2999101, 3027368, 2529137, 4066533, 2566453, 3099736, 2327695, 4038379, 2998928, 3922628, 4398768]",New York Liberty
9,2025-08-12,"[4683006, 2999101, 3027368, 2529137, 4066533, 3099736, 2327695, 4038379, 2566453, 2998928, 3922628, 4398768]",New York Liberty
9,2025-08-13,"[4683006, 2999101, 3027368, 2529137, 4066533, 3099736, 3922628, 2327695, 4038379, 2566453, 2998928, 4398768]",New York Liberty
9,2025-08-16,"[4683006, 2999101, 3027368, 2529137, 4066533, 3099736, 3922628, 4038379, 2566453, 2998928, 4398768, 2327695]",New York Liberty
9,2025-08-19,"[4683006, 2999101, 3027368, 2529137, 4066533, 3099736, 3922628, 4038379, 2566453, 2998928, 4398768, 2327695]",New York Liberty
9,2025-08-21,"[4683006, 2999101, 3027368, 2529137, 4066533, 3099736, 3922628, 2327695, 4038379, 2566453, 2998928, 4398768]",New York Liberty
9,2025-08-23,"[4683006, 2999101, 3027368, 2529137, 4038379, 3099736, 3922628, 2327695]",New York Liberty
9,2025-08-25,"[2998928, 3922628, 4683006, 2999101, 4066533, 3099736, 3027368, 2327695, 4038379, 2566453, 4398768, 2529137]",New York Liberty
9,2025-08-28,"[2998928, 3922628, 4683006, 3027368, 4038379, 2566453, 3099736, 2327695, 2999101, 4398768, 2529137, 4066533]",New York Liberty
9,2025-08-30,"[2998928, 4683006, 2999101, 3027368, 2529137, 2566453, 3099736, 3922628, 2327695, 4038379, 4398768, 4066533]",New York Liberty
9,2025-09-02,"[2998928, 3922628, 4683006, 2999101, 2529137, 2566453, 3027368, 2327695, 4038379, 3099736, 4398768]",New York Liberty
9,2025-09-05,"[2998928, 4683006, 2999101, 2327695, 2529137, 2566453, 3099736, 3922628, 3027368, 4038379, 4398768, 4066533]",New York Liberty
9,2025-09-09,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3099736, 3922628, 3027368, 4398768, 2327695, 4038379]",New York Liberty
9,2025-09-11,"[2998928, 4683006, 2999101, 2529137, 4066533, 2566453, 3099736, 3922628, 3027368, 4398768, 2327695, 4038379]",New York Liberty
9,2025-09-14,"[2998928, 4683006, 2999101, 2529137, 4066533, 3922628, 3027368, 2327695, 2566453, 3099736, 4398768, 4038379]",New York Liberty
11,2024-05-14,"[4068042, 585, 2529137, 2998938, 3102133, 4065759, 4398591, 3907781, 4068159, 3143510]",Phoenix Mercury
11,2024-05-18,"[4068042, 585, 2529137, 2998938, 3102133, 3143510, 4065759, 4398591, 3907781, 4068159, 2490553]",Phoenix Mercury
11,2024-05-21,"[4068042, 585, 2529137, 2998938, 3102133, 3143510, 4065759, 4398591, 3907781, 4068159]",Phoenix Mercury
11,2024-05-23,"[4068042, 585, 2529137, 2998938, 3102133, 3143510, 4065759, 4398591, 3907781, 4068159, 2490553]",Phoenix Mercury
11,2024-05-25,"[4068042, 585, 2529137, 2998938, 3102133, 3143510, 4065759, 4398591, 3907781, 4068159, 2490553]",Phoenix Mercury
11,2024-05-28,"[4068042, 585, 2529137, 2998938, 3907781, 3143510, 4065759, 4398591, 2490553, 3102133, 4068159]",Phoenix Mercury
11,2024-05-29,"[4068042, 585, 2529137, 2998938, 3907781, 3143510, 4065759, 4398591, 4068159, 2490553, 3102133]",Phoenix Mercury
11,2024-05-31,"[4068042, 585, 2529137, 2998938, 3907781, 3143510, 4065759, 4398591, 4068159, 2490553, 3102133]",Phoenix Mercury
11,2024-06-02,"[4068042, 585, 2529137, 2998938, 3907781, 4065759, 4398591, 4068159, 3143510, 2490553, 3102133]",Phoenix Mercury
11,2024-06-04,"[4068042, 585, 2529137, 2998938, 3907781, 3143510, 4065759, 4398591, 4068159, 2490553, 3102133]",Phoenix Mercury
11,2024-06-07,"[2490553, 585, 2529137, 2998938, 3102133, 4068042, 4398591, 3907781, 4068159, 3143510, 4065759]",Phoenix Mercury
11,2024-06-09,"[2490553, 585, 2529137, 2998938, 3102133, 4068042, 4398591, 3907781, 4068159, 3143510, 4065759]",Phoenix Mercury
11,2024-06-13,"[2490553, 585, 2529137, 2998938, 3102133, 4068042, 3907781, 4068159, 4065759, 4398591, 4433293]",Phoenix Mercury
11,2024-06-16,"[2490553, 585, 2529137, 2998938, 3102133, 4068042, 3907781, 4068159, 4065759, 4398591, 4433293]",Phoenix Mercury
11,2024-06-18,"[2490553, 585, 2529137, 2998938, 3102133, 4068042, 3907781, 4068159, 4065759, 4398591, 4433293]",Phoenix Mercury
11,2024-06-22,"[2490553, 585, 2529137, 2998938, 3102133, 4065759, 4068042, 4398591, 3907781, 4433293, 4068159]",Phoenix Mercury
11,2024-06-28,"[2490553, 585, 2529137, 2998938, 3102133, 4065759, 4068042, 4398591, 3907781, 4068159, 4433293]",Phoenix Mercury
11,2024-06-30,"[2490553, 585, 2529137, 2998938, 3102133, 4068042, 4398591, 3907781, 4068159, 4065759, 4433293]",Phoenix Mercury
11,2024-07-01,"[4068042, 2490553, 2529137, 2998938, 3907781, 4065759, 4398591, 4068159, 585, 3102133, 4433293]",Phoenix Mercury
11,2024-07-03,"[2490553, 585, 2529137, 2998938, 3102133, 4065759, 4068042, 3907781, 4068159]",Phoenix Mercury
11,2024-07-07,"[4065759, 2490553, 2529137, 2998938, 3907781, 4068042, 4398591, 4068159]",Phoenix Mercury
11,2024-07-10,"[4065759, 2490553, 2529137, 2998938, 3102133, 4068042, 4398591, 3907781, 4068159, 585, 4433293]",Phoenix Mercury
11,2024-07-12,"[4065759, 2490553, 2998938, 3102133, 3907781, 4068042, 4432864, 585, 2529137, 4068159, 4433293]",Phoenix Mercury
11,2024-07-14,"[2490553, 585, 2529137, 2998938, 3102133, 4065759, 4068042, 3907781, 4432864, 4068159, 4433293]",Phoenix Mercury
11,2024-07-16,"[2490553, 585, 2529137, 2998938, 3102133, 4065759, 4068042, 3907781, 4432864, 4068159, 4433293]",Phoenix Mercury
11,2024-08-15,"[2490553, 585, 2529137, 2998938, 3907781, 4065759, 4068042, 4432864, 3102133, 4068159, 4433293]",Phoenix Mercury
11,2024-08-16,"[2490553, 585, 2529137, 2998938, 3907781, 4065759, 4068042, 4068159, 3102133, 4433293]",Phoenix Mercury
11,2024-08-18,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4065759, 4068042, 4068159, 3102133, 4433293]",Phoenix Mercury
11,2024-08-21,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4065759, 4068042]",Phoenix Mercury
11,2024-08-23,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4068042, 4432864, 4065759]",Phoenix Mercury
11,2024-08-26,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4068042, 4432864, 4065759, 3102133, 4433293]",Phoenix Mercury
11,2024-08-28,"[3142255, 2490553, 585, 2529137, 2998938, 4065759, 4068042, 3907781, 4432864, 3102133, 4433293]",Phoenix Mercury
11,2024-09-01,"[3142255, 2490553, 585, 2529137, 2998938, 4065759, 4068042, 3907781, 4432864, 3102133, 4433293]",Phoenix Mercury
11,2024-09-03,"[2490553, 585, 2998938, 3907781, 4432864, 3142255, 4065759, 4068042, 2529137, 3102133, 4433293]",Phoenix Mercury
11,2024-09-05,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4065759, 4068042, 4068885, 4432864, 3102133, 4433293]",Phoenix Mercury
11,2024-09-07,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4065759, 4068042, 4068885, 4432864, 3102133, 4433293]",Phoenix Mercury
11,2024-09-13,"[2490553, 585, 2529137, 3907781, 4432864, 3142255, 4065759, 4068042, 4068885, 2998938, 3102133, 4433293]",Phoenix Mercury
11,2024-09-15,"[2490553, 585, 2529137, 3907781, 4432864, 3142255, 4068042, 4068885, 4065759, 2998938, 3102133, 4433293]",Phoenix Mercury
11,2024-09-17,"[2490553, 585, 2529137, 3907781, 4432864, 3142255, 4065759, 4068042, 4068885]",Phoenix Mercury
11,2024-09-19,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4065759, 4068042, 4068885, 4432864, 3102133, 4433293]",Phoenix Mercury
11,2024-09-22,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4065759, 4068042, 4432864, 4068885, 3102133, 4433293]",Phoenix Mercury
11,2024-09-25,"[2490553, 585, 2529137, 2998938, 3907781, 3142255, 4065759, 4068042, 4068885, 4432864, 3102133, 4433293]",Phoenix Mercury
11,2025-05-17,"[2529140, 3142087, 4281929, 887, 5274110, 2984111, 3916514, 4399342, 5209660, 4068042, 2998938, 3920741]",Phoenix Mercury
11,2025-05-21,"[2529140, 3142087, 4281929, 887, 5274110, 3916514, 5220167, 3920741, 4399342, 5209660, 4068042, 2998938]",Phoenix Mercury
11,2025-05-23,"[2529140, 3142087, 4281929, 887, 5274110, 3916514, 3920741, 4399342, 5209660, 4068042, 5220167, 2998938]",Phoenix Mercury
11,2025-05-25,"[2529140, 3142087, 4281929, 887, 5274110, 3916514, 3920741, 4399342, 5209660, 4068042, 5220167, 2998938]",Phoenix Mercury
11,2025-05-27,"[2529140, 3142087, 4281929, 887, 5274110, 3916514, 3920741, 4399342, 5209660, 4068042, 5220167, 2998938]",Phoenix Mercury
11,2025-05-30,"[3142087, 4281929, 887, 3920741, 5274110, 3916514, 5220167, 4399342, 5209660, 2529140, 4068042, 2998938]",Phoenix Mercury
11,2025-06-01,"[3142087, 4281929, 887, 3920741, 5274110, 3916514, 5220167, 4399342, 4595910, 5209660, 2529140, 4068042, 2998938]",Phoenix Mercury
11,2025-06-03,"[3142087, 4281929, 887, 3920741, 5274110, 3916514, 5220167, 4399342, 4433510, 4595910, 2529140, 4068042, 2998938]",Phoenix Mercury
11,2025-06-05,"[3142087, 4281929, 887, 3920741, 5274110, 3916514, 5220167, 4399342, 4595910, 2529140, 4068042, 2998938, 4433510]",Phoenix Mercury
11,2025-06-07,"[3142087, 4281929, 887, 3920741, 5274110, 3916514, 5220167, 4399342, 4595910, 2529140, 4068042, 2998938, 4433510]",Phoenix Mercury
11,2025-06-11,"[2529140, 3142087, 4281929, 887, 5274110, 4068042, 5220167, 3920741, 4399342, 3916514, 2998938, 4433510]",Phoenix Mercury
11,2025-06-15,"[2529140, 3142087, 4281929, 2998938, 5274110, 4068042, 5220167, 887, 3920741, 4399342, 3916514, 4433510]",Phoenix Mercury
11,2025-06-18,"[2529140, 3142087, 4281929, 2998938, 5274110, 4068042, 3916514, 5220167, 3920741, 4399342, 887, 4433510]",Phoenix Mercury
11,2025-06-19,"[2529140, 3142087, 4281929, 887, 5274110, 4068042, 3916514, 5220167, 3920741, 4399342, 2998938, 4433510]",Phoenix Mercury
11,2025-06-21,"[2529140, 3142087, 4281929, 2998938, 5274110, 4068042, 3916514, 5220167, 887, 3920741, 4399342, 4433510]",Phoenix Mercury
11,2025-06-27,"[2529140, 3142087, 4281929, 2998938, 5274110, 4068042, 3916514, 5220167, 887, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-06-29,"[2529140, 3142087, 4281929, 2998938, 5274110, 4068042, 3916514, 887, 3920741, 5220167, 4282168, 4399342]",Phoenix Mercury
11,2025-07-03,"[2529140, 3142087, 4281929, 2998938, 5274110, 4068042, 3916514, 887, 3920741, 4282168, 5220167, 4399342]",Phoenix Mercury
11,2025-07-07,"[2529140, 3142087, 4068042, 887, 5274110, 3916514, 3920741, 4282168, 4281929, 5220167, 2998938, 4399342]",Phoenix Mercury
11,2025-07-09,"[2529140, 3142087, 4068042, 887, 5274110, 869, 3916514, 3920741, 4282168, 4281929, 2998938, 4399342]",Phoenix Mercury
11,2025-07-14,"[2529140, 3142087, 4068042, 887, 5274110, 869, 3916514, 3920741]",Phoenix Mercury
11,2025-07-16,"[869, 2529140, 3142087, 4068042, 887, 3916514, 3920741, 4282168, 4281929, 2998938, 4399342, 5274110]",Phoenix Mercury
11,2025-07-23,"[2529140, 3142087, 4281929, 887, 2998938, 869, 4068042, 3916514, 3920741, 4399342, 4282168, 5274110]",Phoenix Mercury
11,2025-07-25,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 887, 3920741, 4399342, 3142087, 3916514, 4282168]",Phoenix Mercury
11,2025-07-27,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 3920741, 4282168, 4399342, 3916514]",Phoenix Mercury
11,2025-07-30,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 3920741, 4399342, 3916514]",Phoenix Mercury
11,2025-08-01,"[2529140, 3142087, 4281929, 2998938, 5274110, 869, 4068042, 3916514, 887, 3920741, 4399342]",Phoenix Mercury
11,2025-08-03,"[2529140, 3916514, 887, 2998938, 5274110, 869, 3142087, 4068042, 3920741, 4399342, 4281929]",Phoenix Mercury
11,2025-08-05,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 3916514, 887, 4399342, 3920741]",Phoenix Mercury
11,2025-08-07,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 3916514, 887, 3920741, 4399342]",Phoenix Mercury
11,2025-08-10,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 3916514, 3920741, 4399342]",Phoenix Mercury
11,2025-08-15,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 3916514, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-08-17,"[2529140, 4068042, 4281929, 887, 2998938, 869, 3142087, 3920741, 4399342, 3916514, 4282168, 5274110]",Phoenix Mercury
11,2025-08-19,"[2529140, 4068042, 4281929, 887, 2998938, 869, 3142087, 4399342, 5274110, 3916514, 3920741, 4282168]",Phoenix Mercury
11,2025-08-21,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 3916514, 887, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-08-22,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 3916514, 887, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-08-26,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 4399342, 3916514, 3920741, 4282168]",Phoenix Mercury
11,2025-08-28,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 3916514, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-08-30,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 4282168, 4399342, 3916514, 3920741]",Phoenix Mercury
11,2025-09-02,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 4399342, 3916514, 3920741, 4282168]",Phoenix Mercury
11,2025-09-04,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 3916514, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-09-06,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 4399342, 3916514, 3920741, 4282168]",Phoenix Mercury
11,2025-09-09,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 3916514, 887, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-09-11,"[2529140, 4068042, 4281929, 2998938, 5274110, 3142087, 3916514, 887, 3920741, 4282168, 4399342]",Phoenix Mercury
11,2025-09-14,"[2529140, 4068042, 4281929, 2998938, 5274110, 869, 3142087, 887, 3916514, 3920741, 4282168, 4399342]",Phoenix Mercury
14,2024-05-14,"[1068, 4420318, 2491205, 2987869, 3142948, 4594527, 3056672, 887, 4282168, 4432830, 4433468]",Seattle Storm
14,2024-05-17,"[1068, 4420318, 2491205, 2987869, 3142948, 4594527, 3056672, 887, 4282168, 4432830, 4433468]",Seattle Storm
14,2024-05-19,"[4420318, 3056672, 2491205, 2987869, 3142948, 4594527, 887, 4282168, 4432830, 1068]",Seattle Storm
14,2024-05-20,"[4420318, 3056672, 2491205, 2987869, 3142948, 4594527, 887, 4282168, 4432830, 1068]",Seattle Storm
14,2024-05-22,"[1068, 4420318, 2491205, 2987869, 3142948, 3056672, 887, 4432830, 4433468, 4594527, 4282168]",Seattle Storm
14,2024-05-25,"[1068, 4420318, 2491205, 2987869, 3142948, 4594527, 3056672, 887, 4282168, 4432830, 4433468]",Seattle Storm
14,2024-05-28,"[1068, 4420318, 2491205, 2987869, 3142948, 4594527, 3056672, 887, 4432830, 4282168, 4433468]",Seattle Storm
14,2024-05-30,"[1068, 4420318, 2491205, 2987869, 3142948, 4594527, 3056672, 887, 4282168, 4432830, 4433468]",Seattle Storm
14,2024-06-04,"[4420318, 3056672, 2491205, 2987869, 3142948, 4068161, 887, 4282168, 4432830, 4433468, 1068]",Seattle Storm
14,2024-06-07,"[1068, 4420318, 2491205, 2987869, 3142948, 4068161, 3056672, 887, 4432830, 4282168, 4433468]",Seattle Storm
